date,line,tweet
2022-08-23 15:21:28-04:00,stm_Verte,Service interruption GREEN line between Pie-IX and H-Beaugrand. Inter. emergency services. Service expected to resume at 15:50.  #stminfo  H 2
2022-08-23 15:43:37-04:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  O
2022-08-23 15:43:37-04:00,stm_Verte,Service gradually resuming on the GREEN line.  #stminfo  P 1
2022-08-23 15:54:30-04:00,stm_Verte,Normal métro service  #stminfo  S 2
2022-08-23 16:46:04-04:00,stm_Verte,@onefanadvantage @onefanadvantage and and @stminfo @stminfo Thanks for notifying us; there is no evacuation or need to evacuate on the Green line right now. We have transferred the info to our métro team and they will remove this notice. 1
2022-08-23 16:48:40-04:00,stm_Orange,@closetobelen @closetobelen The slowdown was due to a train removed from service to allow some repairs. The service has now resumed as normal. 1 2
2022-08-23 17:49:57-04:00,stm_Orange,"@Iziis @Iziis En raison d'une personne malade à bord d'un train, nous avons dû ralentir le service pour lui porter assistance. Le service est maintenant de retour à la normale. Merci de votre patience!"
2022-08-23 17:50:13-04:00,stm_Orange,"@SarahGhannoum @SarahGhannoum En raison d'une personne malade à bord d'un train, nous avons dû ralentir le service pour lui porter assistance. Le service est maintenant de retour à la normale. Merci de votre patience! 1"
2022-08-23 17:50:27-04:00,stm_Orange,"@majonu16 @majonu16 Due to a sick passenger aboard a train, there was a service slowdown to assist them. Service is now back to normal. Thank you for your patience! 1"
2022-08-23 17:50:36-04:00,stm_Orange,"@priscou @priscou Due to a sick passenger aboard a train, there was a service slowdown to assist them. Service is now back to normal. Thank you for your patience!"
2022-08-23 17:50:45-04:00,stm_Orange,"@ronnywalters123 @ronnywalters123 Due to a sick passenger aboard a train, there was a service slowdown to assist them. Service is now back to normal. Thank you for your patience! 1"
2022-08-26 12:00:53-04:00,stm_Verte,"[Station Joliette]   Difficile de ne pas remarquer les échafaudages érigés à l'intérieur de l'édicule sud situé au 3580, rue Hochelaga. Il s'agit de travaux liés à l'éclairage en station. Les escaliers mécaniques seront remis en fonction aussitôt les réparations terminées. 2"
2022-08-26 12:05:12-04:00,stm_Verte,"[Joliette métro station]   Hard not to notice the scaffolds inside the south building entrance located at 3580, Hochelaga St. These structures are in place to execute lighting work. The escalators will be operational again as soon as the repairs are completed. 4"
2022-08-27 20:10:34-04:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Inter. services d'urgence. Reprise prévue vers 20h35.  #stminfo  I 2 2
2022-08-27 20:10:34-04:00,stm_Verte,Service interruption GREEN line between Angrignon and H-Beaugrand. Inter. emergency services. Service expected to resume at 20:35.  #stminfo  H 1 1
2022-08-27 20:22:52-04:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Berri-UQAM. Inter. services d'urgence. Reprise prévue vers 20h35.  #stminfo  U
2022-08-27 20:22:53-04:00,stm_Verte,Service interruption GREEN line between L-Groulx and Berri-UQAM. Inter. emergency services. Service expected to resume at 20:35.  #stminfo  M
2022-08-27 20:24:04-04:00,stm_Verte,Service normal du métro  #stminfo  B 1
2022-08-27 20:24:05-04:00,stm_Verte,Normal métro service  #stminfo  A 2 2
2022-08-27 20:40:28-04:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Snowdon. Inter. services d'urgence. Reprise prévue vers 21h00.  #stminfo  M
2022-08-27 20:40:28-04:00,stm_Orange,Service interruption ORANGE line between Côte-Vertu and Snowdon. Inter. emergency services. Service expected to resume at 21:00.  #stminfo  U 2
2022-08-27 20:53:29-04:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Snowdon. Inter. services d'urgence. Reprise prévue vers 21h20.  #stminfo  F 1
2022-08-27 20:53:29-04:00,stm_Orange,Service interruption ORANGE line between Côte-Vertu and Snowdon. Inter. emergency services. Service expected to resume at 21:20.  #stminfo  N 3
2022-08-27 20:55:36-04:00,stm_Orange,Interruption de service prolongée ligne ORANGE entre Côte-Vertu et Snowdon. Inter. services d'urgence. Reprise prévue vers 21h20.  #stminfo  X
2022-08-27 20:55:36-04:00,stm_Orange,Service interruption continues ORANGE line between Côte-Vertu and Snowdon. Inter. emergency services. Service expected to resume at 21:20.  #stminfo  Y
2022-08-27 21:18:30-04:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  U 1 2
2022-08-27 21:18:30-04:00,stm_Orange,Service gradually resuming on the ORANGE line.  #stminfo  J 1 1 1
2022-08-27 21:27:27-04:00,stm_Orange,Service normal du métro  #stminfo  F 1 3
2022-08-27 21:27:27-04:00,stm_Orange,Normal métro service  #stminfo  S 1 2
2022-08-31 11:57:28-04:00,stm_Orange,Interruption de service ligne ORANGE entre L-Groulx et Berri-UQAM. Problème d'équipement électrique. Reprise prévue vers 12h20.  #stminfo  E
2022-08-31 11:57:28-04:00,stm_Orange,Service interruption ORANGE line between L-Groulx and Berri-UQAM. Electrical equipment failure. Service expected to resume at 12:20.  #stminfo  F 1 5
2022-08-31 12:01:32-04:00,stm_Orange,Service gradually resuming on the ORANGE line.  #stminfo  D 3
2022-08-31 12:01:32-04:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  D 1
2022-08-31 12:30:27-04:00,stm_Orange,Service normal du métro  #stminfo  L 1
2022-08-31 12:30:28-04:00,stm_Orange,Normal métro service  #stminfo  P 1 3
2022-08-31 17:23:31-04:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 18h20.  #stminfo  K 1 4 2
2022-08-31 17:23:31-04:00,stm_Verte,Service interruption GREEN line between L-Groulx and Berri-UQAM. Inter. Emergency medical services. Service expected to resume at 18:20.  #stminfo  O 2 2 2
2022-08-31 17:30:25-04:00,stm_Verte,"@mrjondavis44 @mrjondavis44 Oui, il y a du service entre les stations Lionel-Groulx et Angrignon, mais il est possible qu'il soit ralenti . Merci de votre patience! 1"
2022-08-31 17:45:30-04:00,stm_Verte,"@raulpineross @raulpineross We recommend you ask the station agent (SA) for a courtesy fare, because by default, since your ticket was validated in the métro, it is not going to be accepted. If you're unable to talk to the SA at the station you're leaving, please notify the SA at the station you're going."
2022-08-31 17:47:22-04:00,stm_Verte,"@VeroBoutin @VeroBoutin Oui, il y a du service entre les stations Berri-UQAM et Honoré-Beaugrand, mais il est possible qu'il soit ralenti . Merci de votre patience! 1"
2022-08-31 17:49:34-04:00,stm_Verte,"[Interruption en cours]   Utilisez la  @stm_Orange  pour vous déplacer dans le centre-ville, entre les stations Lionel-Groulx et Berri-UQAM.

Pour des options en bus, utilisez le calculateur d’itinéraires (en décochant l’option métro)    https://bit.ly/3pZEiyw https:// 1 2 2"
2022-08-31 17:49:50-04:00,stm_Verte,"[Ongoing disruption]   Use  @stm_Orange  to get around downtown, between métro stations Lionel-Groulx and Berri-UQAM.

For bus alternatives, use the trip calculator (untick métro box)    https://bit.ly/3TGYdQC https:// 1 1 2"
2022-08-31 17:58:40-04:00,stm_Verte,Service normal du métro  #stminfo  V 1 2
2022-08-31 17:58:40-04:00,stm_Verte,Normal métro service  #stminfo  Z 1 1
2022-09-02 16:01:41-04:00,stm_Verte,la ligne verte 13 33 146
2022-09-02 16:02:17-04:00,stm_Bleue,la ligne Bleue 6 7 43
2022-09-02 16:02:28-04:00,stm_Orange,la ligne Orange 24 36 218
2022-09-02 16:02:50-04:00,stm_Jaune,la ligne Jaune 2 4 37
2022-09-09 12:03:16-04:00,stm_Orange,[Info travaux]   La construction du poste de ventilation mécanique Chabanel situé à l'angle des rues Berri et Chabanel débutera à la fin septembre. Joignez-vous à nous pour une séance d'information virtuelle le 13 septembre!  https://bit.ly/3CGWgNT https:// 2
2022-09-09 12:05:13-04:00,stm_Orange,[STM Works]   Construction of the Chabanel mechanical ventilation station is set to start at the end of September. This new equipment will be located at the corner of Berri & Chabanel streets. Join us for a virtual information session on September 13.  https://bit.ly/3Kvpotc https:// 4
2022-09-10 01:10:30-04:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Place-St-Henri. Inter. services d'urgence. Reprise prévue vers 1h35.  #stminfo  I 1
2022-09-10 01:10:30-04:00,stm_Orange,Service interruption ORANGE line between Côte-Vertu and Place-St-Henri. Inter. emergency services. Service expected to resume at 1:35.  #stminfo  E 1
2022-09-10 01:14:28-04:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  C 2
2022-09-10 01:14:28-04:00,stm_Orange,Service gradually resuming on the ORANGE line.  #stminfo  Z 1
2022-09-10 01:19:27-04:00,stm_Orange,Service normal du métro  #stminfo  R 2
2022-09-10 01:19:27-04:00,stm_Orange,Normal métro service  #stminfo  W 3
2022-09-10 16:07:29-04:00,stm_Orange,Interruption de service ligne ORANGE entre L-Groulx et H-Bourassa. Dégagement de fumée. Reprise prévue vers 16h25.  #stminfo  J
2022-09-10 16:07:29-04:00,stm_Orange,Service interruption ORANGE line between L-Groulx and H-Bourassa. Presence of smoke. Service expected to resume at 16:25.  #stminfo  K 1
2022-09-10 16:18:33-04:00,stm_Orange,Interruption de service prolongée ligne ORANGE entre L-Groulx et H-Bourassa. Dégagement de fumée. Reprise prévue vers 17h00.  #stminfo  C 1
2022-09-10 16:18:33-04:00,stm_Orange,Service interruption continues ORANGE line between L-Groulx and H-Bourassa. Presence of smoke. Service expected to resume at 17:00.  #stminfo  J 1 4
2022-09-10 16:23:19-04:00,stm_Orange,"[Interruption en cours]   Utilisez la  @stm_Verte  pour vous déplacer dans le centre-ville, entre les stations Lionel-Groulx et Berri-UQAM.

Pour des options en bus, utilisez le calculateur d’itinéraires (en décochant l’option métro)    https://bit.ly/3eGkDBt https://"
2022-09-10 16:23:44-04:00,stm_Orange,"[Ongoing disruption]   Use  @stm_Verte  to get around downtown, between métro stations Lionel-Groulx and Berri-UQAM.

For bus alternatives, use the trip calculator (untick métro box)    https://bit.ly/3UbnKBI https:// 2"
2022-09-10 16:49:12-04:00,stm_Orange,"[Interruption en cours]   Un service spécial de bus fait présentement la navette entre les stations Henri-Bourassa et Berri-UQAM.

Trouvez l'emplacement de cet arrêt sur le plan de quartier!   https://bit.ly/3cYTMQI https://"
2022-09-10 16:49:35-04:00,stm_Orange,"[Ongoing disruption]   A special bus service is running between Henri-Bourassa and Berri-UQAM métro stations. 

You can find the stops of these buses on the neighbourhood plans.   https://bit.ly/3DbY2a4 https:// 2"
2022-09-10 16:50:53-04:00,stm_Orange,Interruption de service prolongée ligne ORANGE entre L-Groulx et H-Bourassa. Dégagement de fumée. Reprise prévue vers 17h45.  #stminfo  J 1
2022-09-10 16:50:53-04:00,stm_Orange,Service interruption continues ORANGE line between L-Groulx and H-Bourassa. Presence of smoke. Service expected to resume at 17:45.  #stminfo  Q 4 3
2022-09-10 17:19:32-04:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  O 1
2022-09-10 17:19:33-04:00,stm_Orange,Service gradually resuming on the ORANGE line.  #stminfo  W 1 1
2022-09-10 17:23:29-04:00,stm_Orange,Normal métro service  #stminfo  X 1 3
2022-09-10 17:23:29-04:00,stm_Orange,Service normal du métro  #stminfo  H 3
2022-09-12 17:57:30-04:00,stm_Orange,Interruption de service ligne ORANGE entre Côte-Vertu et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 18h55.  #stminfo  J 1 6 4
2022-09-12 17:57:30-04:00,stm_Orange,Service interruption ORANGE line between Côte-Vertu and Berri-UQAM. Inter. Emergency medical services. Service expected to resume at 18:55.  #stminfo  N 1 4 1
2022-09-12 18:05:52-04:00,stm_Orange,"[Interruption en cours]   Utilisez la  @stm_Verte  pour vous déplacer dans le centre-ville, entre les stations Lionel-Groulx et Berri-UQAM.

Pour des options en bus, utilisez le calculateur d’itinéraires (en décochant l’option métro)    https://bit.ly/3L5lBDr https:// 1 1"
2022-09-12 18:06:12-04:00,stm_Orange,"[Ongoing disruption]   Use  @stm_Verte  to get around downtown, between métro stations Lionel-Groulx and Berri-UQAM.

For bus alternatives, use the trip calculator (untick métro box)    https://bit.ly/3exFsPh https:// 1"
2022-09-12 18:13:11-04:00,stm_Orange,"[Interruption en cours]   Un service spécial de bus fait présentement la navette entre les stations  Lionel-Groulx et  Côte-Vertu.

Trouvez l'emplacement de cet arrêt sur le plan de quartier!   https://bit.ly/3eLAzCf https:// 2"
2022-09-12 18:13:47-04:00,stm_Orange,"[Ongoing disruption]   A special bus service is running between  Lionel-Groulx and  Côte-Vertu métro stations.

You can find the stops of these buses on the neighbourhood plans.   https://bit.ly/3RXGcM9 https:// 4"
2022-09-12 18:53:37-04:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  B 2 6
2022-09-12 18:53:37-04:00,stm_Orange,Service gradually resuming on the ORANGE line.  #stminfo  F 2 1
2022-09-12 18:55:44-04:00,stm_Orange,"[État de service métro]   Reprise graduelle du service sur la ligne.

Des délais et un achalandage accru sont possibles dans les deux directions. Merci de votre compréhension. https://twitter.com/stm_Orange/status/1569459242133856257… https:// tus/1569459242133856257 …  Reprise graduelle du service sur la ligne ORANGE.  #stminfo  B 2 2"
2022-09-12 18:56:46-04:00,stm_Orange,"[Métro service status]   Service is gradually resuming on the métro line. 

Delays and increased ridership may be observed in both directions. Thank you for your understanding. https://twitter.com/stm_Orange/status/1569459242880618498… https:// tus/1569459242880618498 …  Service gradually resuming on the ORANGE line.  #stminfo  F 1 2"
2022-09-12 19:54:29-04:00,stm_Orange,Service normal du métro  #stminfo  P
2022-09-12 19:54:29-04:00,stm_Orange,Normal métro service  #stminfo  G 1 1
2022-09-13 17:29:37-04:00,stm_Orange,Service interruption ORANGE line between Crémazie and Montmorency. Incident. Service expected to resume at 17:45.  #stminfo  M 2 1 5
2022-09-13 17:29:37-04:00,stm_Orange,Interruption de service ligne ORANGE entre Crémazie et Montmorency. Incident. Reprise prévue vers 17h45.  #stminfo  X 2 1
2022-09-13 17:39:32-04:00,stm_Orange,Service interruption ORANGE line between Crémazie and Montmorency. Incident. Service expected to resume at 18:15.  #stminfo  H 4 3 2
2022-09-13 17:39:32-04:00,stm_Orange,Interruption de service ligne ORANGE entre Crémazie et Montmorency. Incident. Reprise prévue vers 18h15.  #stminfo  M 1 3 2
2022-09-13 17:44:14-04:00,stm_Orange,"[Interruption en cours]   Un service spécial de bus fait présentement la navette entre les stations Crémazie et Cartier.

Trouvez l'emplacement de cet arrêt sur le plan de quartier!   https://bit.ly/3UaVwaf https:// 3 4 1"
2022-09-13 17:44:43-04:00,stm_Orange,"[Ongoing disruption]   A special bus service is running between Crémazie and Cartier métro stations. 

You can find the stops of these buses on the neighbourhood plans.   https://bit.ly/3RXzaqI https:// 3 3 3"
2022-09-13 17:47:48-04:00,stm_Orange,"[Perturbation de service]   Pour une raison indépendante de notre volonté, nous devons prolonger l'interruption en cours entre les station Crémazie et Montmorency jusqu'à 18h15. Le service sur le reste de la ligne peut également s'en trouver ralenti. 5 7 4"
2022-09-13 17:49:15-04:00,stm_Orange,"[Ongoing disruption]  For a reason beyond our control, we must extend the current interruption between Crémazie and Montmorency stations until 6:15 pm. Service on the rest of the line may also be slowed down. 1 1"
2022-09-13 18:07:32-04:00,stm_Orange,Service interruption ORANGE line between Crémazie and Montmorency. Incident. Service expected to resume at 19:00.  #stminfo  E 12 10 6
2022-09-13 18:07:32-04:00,stm_Orange,Interruption de service ligne ORANGE entre Crémazie et Montmorency. Incident. Reprise prévue vers 19h00.  #stminfo  Z 5 4 4
2022-09-13 18:41:34-04:00,stm_Orange,"[Perturbation de service]   En raison d'infiltration d'eau à la station Square-Victoria-OACI, aucun train ne peut effectuer d'arrêt à cette station. 9 4"
2022-09-13 18:42:32-04:00,stm_Orange,Service gradually resuming on the ORANGE line.  #stminfo  X 1 1 1
2022-09-13 18:42:32-04:00,stm_Orange,Reprise graduelle du service sur la ligne ORANGE.  #stminfo  P 1 4
2022-09-13 18:42:47-04:00,stm_Orange,"[Service disruption]   Due to water infiltration at Square-Victoria-OACI, no train can stop at this station in both directions. The service on the rest of the line remains regular. Other messages will follow. 6 7 10"
2022-09-14 06:34:15-04:00,stm_Orange,"[  Station Square-Victoria-OACI]   La station est réouverte et les trains y circulent normalement. https://twitter.com/stm_Orange/status/1569818598910066693… https:// tus/1569818598910066693 …  [Perturbation de service]   En raison d'infiltration d'eau à la station Square-Victoria-OACI, aucun train ne peut effectuer d'arrêt à cette station. 5 5"
2022-09-14 06:39:48-04:00,stm_Orange,"[  Square-Victoria-OACI métro station]   The station is reopened and trains are running. https://twitter.com/stm_Orange/status/1569818904431853568… https:// tus/1569818904431853568 …  [Service disruption]   Due to water infiltration at Square-Victoria-OACI, no train can stop at this station in both directions. The service on the rest of the line remains regular. Other messages will follow. 2 5"
2022-09-14 07:35:18-04:00,stm_Orange,Service normal du métro  #stminfo  E 2
2022-09-14 07:35:19-04:00,stm_Orange,Normal métro service  #stminfo  Z 5
2022-09-14 21:23:41-04:00,stm_Jaune,Interruption de service ligne JAUNE entre Longueuil et Berri-UQAM. Personne non autorisée sur la voie. Reprise prévue vers 21h40.  #stminfo  P
2022-09-14 21:23:42-04:00,stm_Jaune,Service interruption YELLOW line between Longueuil and Berri-UQAM. Unauthorized  person on the tracks. Service expected to resume at 21:40.  #stminfo  E
2022-09-14 21:28:46-04:00,stm_Jaune,Service gradually resuming on the YELLOW line.  #stminfo  F
2022-09-14 21:28:46-04:00,stm_Jaune,Reprise graduelle du service sur la ligne JAUNE.  #stminfo  J
2022-09-14 21:31:30-04:00,stm_Jaune,Service normal du métro  #stminfo  M 1
2022-09-14 21:31:30-04:00,stm_Jaune,Normal métro service  #stminfo  S
2022-09-16 09:01:11-04:00,stm_Bleue,"[Prolongement ligne Bleue]   Les travaux préparatoires se poursuivent dans le secteur Jean-Talon / Viau. Dès lundi, certains arrêts des lignes  #stm136 ,  #stm141 ,  #stm188  et  #stm372  seront déplacés. Suivez  @stm_Bus  pour être informé en temps réel.   https://bit.ly/3LcSEW2 https:// 1 1"
2022-09-16 09:05:12-04:00,stm_Bleue,"[Blue line extension]   Preparatory work continues in the Jean-Talon / Viau sector. Starting Monday, some stops on bus lines  #stm136 ,  #stm141 ,  #stm188  and  #stm372  will be cancelled. Follow  @stm_Bus  to be informed in real time.   https://bit.ly/3LfX3aF https:// 3 2"
2022-09-16 21:22:43-04:00,stm_Bleue,Service interruption BLUE line between Snowdon and St-Michel. Unauthorized  person on the tracks. Service expected to resume at 21:45.  #stminfo  A 1 2
2022-09-16 21:22:43-04:00,stm_Bleue,Interruption de service ligne BLEUE entre Snowdon et St-Michel. Personne non autorisée sur la voie. Reprise prévue vers 21h45.  #stminfo  F 1 1
2022-09-16 21:29:00-04:00,stm_Bleue,Normal métro service  #stminfo  D 2 3
2022-09-16 21:29:00-04:00,stm_Bleue,Service normal du métro  #stminfo  W 1 3
2022-09-18 23:30:32-04:00,stm_Verte,Aucun arrêt des trains sur la ligne VERTE à la station Préfontaine.  #stminfo  J
2022-09-18 23:30:32-04:00,stm_Verte,No trains stopping GREEN line at Préfontaine station.  #stminfo  I 5
2022-09-19 01:40:27-04:00,stm_Verte,Service normal du métro  #stminfo  Q 2
2022-09-19 01:40:27-04:00,stm_Verte,Normal métro service  #stminfo  I 1 5
2022-09-19 08:01:14-04:00,stm_Jaune,"[Station Longueuil-U-de-Sh.]    En raison de travaux à proximité, la rue De Sérigny est fermée à la circulation aujourd’hui. La station demeure accessible par l’entrée de l’Université de Sherbrooke sur la rue Saint-Charles Ouest. 1"
2022-09-19 08:05:14-04:00,stm_Jaune,"[Longueuil-U-de-Sh. station]    Due to construction nearby, De Sérigny St. is closed today to circulation. The station remains accessible through the Université de Sherbrooke entrance located on Saint-Charles West St. 1"
2022-09-19 12:04:18-04:00,stm_Verte,"[ Charlevoix]   En raison de travaux à proximité, la boucle de bus à l’arrière de la station sera fermée jusqu’à l’été 2023 et les arrêts des lignes  #stm57  ouest,  #stm71  nord et  #stm101  ouest seront relocalisés. La station demeure ouverte.

Info    https://bit.ly/3RXwAkP https:// 1"
2022-09-19 12:04:46-04:00,stm_Verte,"[ Charlevoix]   Due to nearby work, the bus loop behind the station will be closed until summer 2023 and the  #stm57  west,  #stm71  north and  #stm101  west bus stops will be relocated. The station will remain open during operational hours.

Info    https://bit.ly/3SdI9E9 https://"
2022-09-20 20:22:37-04:00,stm_Orange,Aucun arrêt des trains sur la ligne ORANGE à la station Georges-Vanier.  #stminfo  G 2 4
2022-09-20 20:22:37-04:00,stm_Orange,No trains stopping ORANGE line at Georges-Vanier station.  #stminfo  V 2 3 7
2022-09-21 07:00:16-04:00,stm_Orange,Service normal du métro  #stminfo  J 1 1
2022-09-21 07:00:16-04:00,stm_Orange,Normal métro service  #stminfo  I
2022-09-21 07:16:36-04:00,stm_Orange,[  Station Georges-Vanier]   La station est réouverte depuis l'ouverture du métro ce matin et les trains y circulent.   https://twitter.com/stm_Orange/status/1572380745251061762… https:// tus/1572380745251061762 …  Aucun arrêt des trains sur la ligne ORANGE à la station Georges-Vanier.  #stminfo  G 1
2022-09-21 07:21:31-04:00,stm_Orange,[ Georges-Vanier métro station]   The station has reopened this morning and trains are running. https://twitter.com/stm_Orange/status/1572380746202980352… https:// tus/1572380746202980352 …  No trains stopping ORANGE line at Georges-Vanier station.  #stminfo  V 1 2
2022-09-21 11:43:38-04:00,stm_Jaune,"[Station Longueuil-U-de-Sh.]    L'entrée sur la rue de Sérigny est de nouveau ouverte.  https://twitter.com/stm_Jaune/status/1571831781527257090… https:// us/1571831781527257090 …  [Station Longueuil-U-de-Sh.]    En raison de travaux à proximité, la rue De Sérigny est fermée à la circulation aujourd’hui. La station demeure accessible par l’entrée de l’Université de Sherbrooke sur la rue Saint-Charles Ouest. 3"
2022-09-21 11:45:16-04:00,stm_Jaune,"[Longueuil-U-de-Sh. station]    Sérigny St. entrance is now reopen.  https://twitter.com/stm_Jaune/status/1571832789170851841… https:// us/1571832789170851841 …  [Longueuil-U-de-Sh. station]    Due to construction nearby, De Sérigny St. is closed today to circulation. The station remains accessible through the Université de Sherbrooke entrance located on Saint-Charles West St. 1 2"
2022-09-22 21:13:30-04:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Personne non autorisée sur la voie. Reprise prévue vers 21h35.  #stminfo  W 1 4
2022-09-22 21:13:30-04:00,stm_Verte,Service interruption GREEN line between Angrignon and H-Beaugrand. Unauthorized  person on the tracks. Service expected to resume at 21:35.  #stminfo  O 2 1 4
2022-09-22 21:37:50-04:00,stm_Verte,Normal métro service  #stminfo  P 1 4
2022-09-22 21:37:50-04:00,stm_Verte,Service normal du métro  #stminfo  S 1 4
2022-09-22 22:29:39-04:00,stm_Verte,Interruption de service ligne VERTE entre Angrignon et H-Beaugrand. Inter. services d'urgence. Reprise prévue vers 22h55.  #stminfo  N 3
2022-09-22 22:29:40-04:00,stm_Verte,Service interruption GREEN line between Angrignon and H-Beaugrand. Inter. emergency services. Service expected to resume at 22:55.  #stminfo  K 4
2022-09-22 22:51:50-04:00,stm_Verte,Interruption de service ligne VERTE entre McGill et H-Beaugrand. Inter. services d'urgence. Reprise prévue vers 23h15.  #stminfo  G 1
2022-09-22 22:51:50-04:00,stm_Verte,Service interruption GREEN line between McGill and H-Beaugrand. Inter. emergency services. Service expected to resume at 23:15.  #stminfo  U 2 3
2022-09-22 23:03:27-04:00,stm_Verte,Service normal du métro  #stminfo  Q 5
2022-09-24 10:02:17-04:00,stm_Jaune,"[Interdiction vélo]   Attention! En raison d'un événement d'envergure près de la station  Jean-Drapeau, les vélos seront interdits sur la ligne Jaune, le 25 septembre, de l'ouverture du métro, jusqu'à midi. 2"
2022-09-24 10:05:14-04:00,stm_Jaune,"[Bike restrictions]   Due to a major event taking place near  Jean-Drapeau station, bikes will not be allowed on the Yellow line, from opening, until noon."
2022-09-25 07:30:15-04:00,stm_Jaune,"[Marathon Beneva de Montréal]   Dans le cadre du  @mtlmarathon , les vélos sont interdits sur la ligne Jaune, jusqu'à midi aujourd'hui. Renseignez-vous ici afin de prévoir vos déplacements et d’éviter les surprises    https://bit.ly/3QSM4W0 https://"
2022-09-25 07:35:10-04:00,stm_Jaune,"[Montréal's Beneva Marathon]   Due to the  @mtlmarathon , bikes will not be authorized on the Yellow line, from opening until noon, on September 25.

See our dedicated web page and plan your trips ahead    https://bit.ly/3DERe4Z https://"
2022-09-25 09:28:39-04:00,stm_Bleue,Service interruption BLUE line between Snowdon and St-Michel. Computer system failure. Service expected to resume at 9:45.  #stminfo  G
2022-09-25 09:28:39-04:00,stm_Bleue,Interruption de service ligne BLEUE entre Snowdon et St-Michel. Panne de système informatique. Reprise prévue vers 9h45.  #stminfo  N 1
2022-09-25 09:36:53-04:00,stm_Bleue,Normal métro service  #stminfo  T
2022-09-25 09:36:53-04:00,stm_Bleue,Service normal du métro  #stminfo  Z
2022-09-25 16:42:28-04:00,stm_Verte,Service interruption GREEN line between L-Groulx and Berri-UQAM. Inter. Emergency medical services. Service expected to resume at 17:40.  #stminfo  V 1 3 2
2022-09-25 16:42:28-04:00,stm_Verte,Interruption de service ligne VERTE entre L-Groulx et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 17h40.  #stminfo  D 2 2
2022-09-25 16:48:22-04:00,stm_Verte,"[Interruption en cours]   Utilisez la  @stm_Orange  pour vous déplacer dans le centre-ville, entre les stations Lionel-Groulx et Berri-UQAM.

Pour des options en bus, utilisez le calculateur d’itinéraires (en décochant l’option métro)    https://bit.ly/3SfBZUv https://"
2022-09-25 16:48:47-04:00,stm_Verte,"[Ongoing disruption]   Use  @stm_Orange  to get around downtown, between métro stations Lionel-Groulx and Berri-UQAM.

For bus alternatives, use the trip calculator (untick métro box)    https://bit.ly/3C4jgoj https:// 2"
2022-09-25 17:01:08-04:00,stm_Verte,Service interruption continues GREEN line between Angrignon and Berri-UQAM. Inter. Emergency medical services. Service expected to resume at 17:40.  #stminfo  E 1
2022-09-25 17:01:08-04:00,stm_Verte,Interruption de service prolongée ligne VERTE entre Angrignon et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 17h40.  #stminfo  K 1 1 2
2022-09-25 17:39:40-04:00,stm_Verte,Interruption de service prolongée ligne VERTE entre Angrignon et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 18h00.  #stminfo  B 1 1 1
2022-09-25 17:39:41-04:00,stm_Verte,Service interruption continues GREEN line between Angrignon and Berri-UQAM. Inter. Emergency medical services. Service expected to resume at 18:00.  #stminfo  G 1 1 1
2022-09-25 17:46:09-04:00,stm_Verte,@Zzurder @Zzurder We had an incident at Place-des-Arts station. Medical emergency services are on site. We appreciate your patience.
2022-09-25 17:54:02-04:00,stm_Verte,@wadih_maalouf @wadih_maalouf The information will be updated on our Twitter account past 6p.m.
2022-09-25 17:59:41-04:00,stm_Verte,Interruption de service prolongée ligne VERTE entre Angrignon et Berri-UQAM. Inter. services médicaux d'urgence. Reprise prévue vers 18h30.  #stminfo  B 3 4
2022-09-25 17:59:41-04:00,stm_Verte,Service interruption continues GREEN line between Angrignon and Berri-UQAM. Inter. Emergency medical services. Service expected to resume at 18:30.  #stminfo  O 2 1 4
2022-09-25 18:07:06-04:00,stm_Verte,@Genevieve_21 @Genevieve_21 Plusieurs trains sont immobilisés dans le tronçon interrompu. Le changement de bout est aussi fait différemment en raison de l'interruption. Il est donc possible que le temps d'attente entre Berri et Honoré-Beaugrand soit plus long qu'à l'habitude. 2 1
2022-09-25 18:18:54-04:00,stm_Verte,Service gradually resuming on the GREEN line.  #stminfo  B 1
2022-09-25 18:18:54-04:00,stm_Verte,Reprise graduelle du service sur la ligne VERTE.  #stminfo  F 1
2022-09-25 18:22:38-04:00,stm_Verte,Normal métro service  #stminfo  Z 2 1
